model,solver,reltol,abstol,success,runTime,memory,allocs,sqDiff,iteration
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,dop853(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2608278e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,1
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.225493e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,2
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2314988e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,3
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2328015e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,4
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2315127e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,5
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2261225e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,6
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2299776e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,7
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2275209e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,8
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.230026e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,9
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2232822e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,10
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2222097e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,11
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2332044e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,12
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2296208e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,13
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2239234e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,14
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.2339159e7,1.009312e6,14592.0,2598.472095557146838913917783197607161251938602422374656984759893476505416438121,15
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4389779e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,1
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4443522e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,2
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.431817e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,3
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.432172e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,4
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4300042e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,5
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4565512e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,6
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4370518e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,7
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4286405e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,8
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4307239e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,9
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4240556e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,10
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4333913e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,11
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4336672e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,12
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4267802e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,13
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.4345505e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,14
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,3.445347e7,1.631856e6,24338.0,1.515597425111917466631643895027778454801760643448600733717907508289903696041112,15
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1692844e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,1
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.2094418e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,2
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1900958e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,3
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.188424e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,4
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1943066e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,5
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1629105e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,6
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1663555e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,7
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1666645e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,8
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1684668e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,9
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1643336e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,10
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1783557e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,11
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1720994e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,12
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1735955e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,13
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1682396e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,14
model_Laske_PLOSComputBiol2019.jl,"radau{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,6.1640736e7,3.087952e6,47065.0,0.03339704485986400114485645274715713187323444885857005544925060243209376189427977,15
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0270207e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,1
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0569897e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,2
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0146283e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,3
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0102173e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,4
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0101617e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,5
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0177735e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,6
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0086253e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,7
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0150768e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,8
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0106842e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,9
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0142589e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,10
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0156574e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,11
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0079504e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,12
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0128978e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,13
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0077892e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,14
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.0127e7,790672.0,11979.0,87497.93623705524105310757783519448480139430869204867252309197105783993097941766,15
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.5982636e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,1
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6110665e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,2
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.5897838e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,3
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.5902661e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,4
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.5870105e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,5
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.5906323e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,6
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.5891144e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,7
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6545761e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,8
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6515749e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,9
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6581159e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,10
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6569276e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,11
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6635239e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,12
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6616596e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,13
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6599699e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,14
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.6567834e7,2.246976e6,35168.0,5.554314429564217977183715578103151643532069291863469966367333378364171985964651,15
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.44382049e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,1
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.44140736e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,2
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.44300116e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,3
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.44286413e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,4
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.44341506e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,5
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.4425947e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,6
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.44285781e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,7
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.44314e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,8
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.43406306e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,9
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.43769535e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,10
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.43354186e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,11
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.42240765e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,12
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.43453585e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,13
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.42245511e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,14
model_Laske_PLOSComputBiol2019.jl,"radau5{Nothing}(nothing, nothing)",1.0e-12,1.0e-12,true,1.43613182e8,5.820336e6,93338.0,0.03383963474390733149562786000937706863435616823824426731185022493452616067161735,15
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.8045682e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,1
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7714278e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,2
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7669667e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,3
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7583158e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,4
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7585575e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,5
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7533716e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,6
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7573581e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,7
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7529096e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,8
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7509853e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,9
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.753288e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,10
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7534295e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,11
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7595406e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,12
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.746211e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,13
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.753601e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,14
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-6,1.0e-6,true,2.7594045e7,1.634944e6,25959.0,2259.566921673129479221530720841358105256473584051641595464449900311665500183663,15
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27680033e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,1
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27883345e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,2
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27406431e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,3
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27107416e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,4
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27782251e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,5
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27124867e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,6
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.30248756e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,7
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27200522e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,8
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27662562e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,9
model_Laske_PLOSComputBiol2019.jl,"rodas{Nothing}(nothing, nothing)",1.0e-9,1.0e-9,true,5.27472929e8,3.1211696e7,514872.0,0.03303494762932086016878486086307501200212586534752698765075929195763656807795023,10
